Setpoint,PID_Output,Planta_Output
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.16
29.00,0.15,29.15
29.00,0.15,29.15
29.00,0.15,29.15
29.00,0.15,29.15
29.00,0.15,29.15
29.00,0.15,29.15
29.00,0.15,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.15
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.14,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.14
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.13
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.12
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.11
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.10
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.09
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.08
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.07
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.13,29.06
29.00,0.14,29.06
29.00,0.14,29.05
29.00,0.13,29.05
29.00,0.13,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.05
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.04
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.14,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.03
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.02
29.00,0.15,29.01
29.00,0.15,29.01
29.00,0.15,29.01
29.00,0.15,29.01
29.00,0.15,29.01
29.00,0.15,29.01
29.00,0.15,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.01
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.16,29.00
29.00,0.16,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
29.00,0.17,29.00
